identifier	altId	text	transType	isPunc	isPrimary
510020190271	God-1	God		False	True
510020190281	causes-1	causes		False	True
510020190291	it-1	it		False	True
510020190301	to-2	to		False	True
510020190311	grow-1	grow		False	True
510020190321	.-1	.		True	False
510020200011	If-1	If		False	True
510020200021	you-1	you		False	True
510020200031	have-1	have		False	True
510020200041	died-1	died		False	True
510020200051	with-1	with		False	True
510020200061	Christ-1	Christ		False	True
510020200071	to-1	to		False	True
510020200081	the-1	the		False	True
510020200091	spiritual-1	spiritual		False	True
510020200101	forces-1	forces		False	True
510020200111	of-1	of		False	True
510020200121	the-2	the		False	True
510020200131	world-1	world		False	True
510020200141	,-1	,		True	False
510020200151	why-1	why		False	True
510020200161	,-2	,		True	False
510020200171	as-1	as		False	True
510020200181	though-1	though		False	True
510020200191	you-2	you		False	True
510020200201	still-1	still		False	True
510020200211	belonged-1	belonged		False	True
510020200221	to-2	to		False	True
510020200231	the-1	the		False	True
510020200241	world-2	world		False	True
510020200251	,-3	,		True	False
510020200261	do-1	do		False	True
510020200271	you-3	you		False	True
510020200281	submit-1	submit		False	True
510020200291	to-3	to		False	True
510020200301	its-1	its		False	True
510020200311	regulations-1	regulations		False	True
510020200321	:-1	:		True	False
510020210011	“-1	“		True	False
510020210021	Do-1	Do		False	True
510020210031	not-1	not		False	True
510020210041	handle-1	handle		False	True
510020210051	,-1	,		True	False
510020210061	do-1	do		False	True
510020210071	not-2	not		False	True
510020210081	taste-1	taste		False	True
510020210091	,-2	,		True	False
510020210101	do-2	do		False	True
510020210111	not-3	not		False	True
510020210121	touch-1	touch		False	True
510020210131	!-1	!		True	False
510020210141	-1			False	True
510020220011	These-1	These		False	True
510020220021	will-1	will		False	True
510020220031	all-1	all		False	True
510020220041	perish-1	perish		False	True
510020220051	with-1	with		False	True
510020220061	use-1	use		False	True
510020220071	,-1	,		True	False
510020220081	because-1	because		False	True
510020220091	they-1	they		False	True
510020220101	are-1	are		False	True
510020220111	based-1	based		False	True
510020220121	on-1	on		False	True
510020220131	human-1	human		False	True
510020220141	commands-1	commands		False	True
510020220151	and-1	and		False	True
510020220161	teachings-1	teachings		False	True
510020220171	.-1	.		True	False
510020230011	Such-1	Such		False	True
510020230021	restrictions-1	restrictions		False	True
510020230031	indeed-1	indeed		False	True
510020230041	have-1	have		False	True
510020230051	an-1	an		False	True
510020230061	appearance-1	appearance		False	True
510020230071	of-1	of		False	True
510020230081	wisdom-1	wisdom		False	True
510020230091	,-1	,		True	False
510020230101	with-1	with		False	True
510020230111	their-1	their		False	True
510020230121	self-prescribed-1	self-prescribed		False	True
510020230131	worship-1	worship		False	True
510020230141	,-2	,		True	False
510020230151	their-1	their		False	True
510020230161	false-1	false		False	True
510020230171	humility-1	humility		False	True
510020230181	,-3	,		True	False
510020230191	and-1	and		False	True
510020230201	their-2	their		False	True
510020230211	harsh-1	harsh		False	True
510020230221	treatment-1	treatment		False	True
510020230231	of-2	of		False	True
510020230241	the-1	the		False	True
510020230251	body-1	body		False	True
510020230261	;-1	;		True	False
510020230271	but-1	but		False	True
510020230281	they-1	they		False	True
510020230291	are-1	are		False	True
510020230301	of-3	of		False	True
510020230311	no-1	no		False	True
510020230321	value-1	value		False	True
510020230331	against-1	against		False	True
510020230341	the-2	the		False	True
510020230351	indulgence-1	indulgence		False	True
510020230361	of-4	of		False	True
510020230371	the-1	the		False	True
510020230381	flesh-1	flesh		False	True
510020230391	.-1	.		True	False
510030010011	Therefore-1	Therefore		False	True
510030010021	,-1	,		True	False
510030010031	since-1	since		False	True
510030010041	you-1	you		False	True
510030010051	have-1	have		False	True
510030010061	been-1	been		False	True
510030010071	raised-1	raised		False	True
510030010081	with-1	with		False	True
510030010091	Christ-1	Christ		False	True
510030010101	,-2	,		True	False
510030010111	strive-1	strive		False	True
510030010121	for-1	for		False	True
510030010131	the-1	the		False	True
510030010141	things-1	things		False	True
510030010151	above-1	above		False	True
510030010161	,-3	,		True	False
510030010171	where-1	where		False	True
510030010181	Christ-2	Christ		False	True
510030010191	is-1	is		False	True
510030010201	seated-1	seated		False	True
510030010211	at-1	at		False	True
510030010221	the-1	the		False	True
510030010231	right-1	right		False	True
510030010241	hand-1	hand		False	True
510030010251	of-1	of		False	True
510030010261	God-1	God		False	True
510030010271	.-1	.		True	False
510030020011	Set-1	Set		False	True
510030020021	your-1	your		False	True
510030020031	minds-1	minds		False	True
510030020041	on-1	on		False	True
510030020051	things-1	things		False	True
510030020061	above-1	above		False	True
510030020071	,-1	,		True	False
510030020081	not-1	not		False	True
510030020091	on-2	on		False	True
510030020101	earthly-1	earthly		False	True
510030020111	things-2	things		False	True
510030020121	.-1	.		True	False
510030030011	For-1	For		False	True
510030030021	you-1	you		False	True
510030030031	died-1	died		False	True
510030030041	,-1	,		True	False
510030030051	and-1	and		False	True
510030030061	your-1	your		False	True
510030030071	life-1	life		False	True
510030030081	is-1	is		False	True
510030030091	now-1	now		False	True
510030030101	hidden-1	hidden		False	True
510030030111	with-1	with		False	True
510030030121	Christ-1	Christ		False	True
510030030131	in-1	in		False	True
510030030141	God-1	God		False	True
510030030151	.-1	.		True	False
510030040011	When-1	When		False	True
510030040021	Christ-1	Christ		False	True
510030040031	,-1	,		True	False
510030040041	who-1	who		False	True
510030040051	is-1	is		False	True
510030040061	your-1	your		False	True
510030040071	life-1	life		False	True
510030040081	,-2	,		True	False
510030040091	appears-1	appears		False	True
510030040101	,-3	,		True	False
510030040111	then-1	then		False	True
510030040121	you-1	you		False	True
510030040131	also-1	also		False	True
510030040141	will-1	will		False	True
510030040151	appear-1	appear		False	True
510030040161	with-1	with		False	True
510030040171	Him-1	Him		False	True
510030040181	in-1	in		False	True
510030040191	glory-1	glory		False	True
510030040201	.-1	.		True	False
510030050011	Put-1	Put		False	True
510030050021	to-1	to		False	True
510030050031	death-1	death		False	True
510030050041	,-1	,		True	False
510030050051	therefore-1	therefore		False	True
510030050061	,-2	,		True	False
510030050071	the-1	the		False	True
510030050081	components-1	components		False	True
510030050091	of-1	of		False	True
510030050101	your-1	your		False	True
510030050111	earthly-1	earthly		False	True
510030050121	nature-1	nature		False	True
510030050131	:-1	:		True	False
510030050141	sexual-1	sexual		False	True
510030050151	immorality-1	immorality		False	True
510030050161	,-3	,		True	False
510030050171	impurity-1	impurity		False	True
510030050181	,-4	,		True	False
510030050191	lust-1	lust		False	True
510030050201	,-5	,		True	False
510030050211	evil-1	evil		False	True
510030050221	desires-1	desires		False	True
510030050231	,-6	,		True	False
510030050241	and-1	and		False	True
510030050251	greed-1	greed		False	True
510030050261	,-7	,		True	False
510030050271	which-1	which		False	True
510030050281	is-1	is		False	True
510030050291	idolatry-1	idolatry		False	True
510030050301	.-1	.		True	False
510030060011	Because-1	Because		False	True
510030060021	of-1	of		False	True
510030060031	these-1	these		False	True
510030060041	,-1	,		True	False
510030060051	the-1	the		False	True
510030060061	wrath-1	wrath		False	True
510030060071	of-2	of		False	True
510030060081	God-1	God		False	True
510030060091	is-1	is		False	True
510030060101	coming-1	coming		False	True
510030060111	on-1	on		False	True
510030060121	the-2	the		False	True
510030060131	sons-1	sons		False	True
510030060141	of-3	of		False	True
510030060151	disobedience-1	disobedience		False	True
510030060161	.-1	.		True	False
510030070011	When-1	When		False	True
510030070021	you-1	you		False	True
510030070031	lived-1	lived		False	True
510030070041	among-1	among		False	True
510030070051	them-1	them		False	True
510030070061	,-1	,		True	False
510030070071	you-2	you		False	True
510030070081	also-1	also		False	True
510030070091	used-1	used		False	True
510030070101	to-1	to		False	True
510030070111	walk-1	walk		False	True
510030070121	in-1	in		False	True
510030070131	these-1	these		False	True
510030070141	ways-1	ways		False	True
510030070151	.-1	.		True	False
510030080011	But-1	But		False	True
510030080021	now-1	now		False	True
510030080031	you-1	you		False	True
510030080041	must-1	must		False	True
510030080051	put-1	put		False	True
510030080061	aside-1	aside		False	True
510030080071	all-1	all		False	True
510030080081	such-1	such		False	True
510030080091	things-1	things		False	True
510030080101	as-1	as		False	True
510030080111	these-1	these		False	True
510030080121	:-1	:		True	False
510030080131	anger-1	anger		False	True
510030080141	,-1	,		True	False
510030080151	rage-1	rage		False	True
510030080161	,-2	,		True	False
510030080171	malice-1	malice		False	True
510030080181	,-3	,		True	False
510030080191	slander-1	slander		False	True
510030080201	,-4	,		True	False
510030080211	and-1	and		False	True
510030080221	filthy-1	filthy		False	True
510030080231	language-1	language		False	True
510030080241	from-1	from		False	True
510030080251	your-1	your		False	True
510030080261	lips-1	lips		False	True
510030080271	.-1	.		True	False
510030090011	Do-1	Do		False	True
510030090021	not-1	not		False	True
510030090031	lie-1	lie		False	True
510030090041	to-1	to		False	True
510030090051	one-1	one		False	True
510030090061	another-1	another		False	True
510030090071	,-1	,		True	False
510030090081	since-1	since		False	True
510030090091	you-1	you		False	True
510030090101	have-1	have		False	True
510030090111	taken-1	taken		False	True
510030090121	off-1	off		False	True
510030090131	the-1	the		False	True
510030090141	old-1	old		False	True
510030090151	self-1	self		False	True
510030090161	with-1	with		False	True
510030090171	its-1	its		False	True
510030090181	practices-1	practices		False	True
510030090191	,-2	,		True	False
510030100011	and-1	and		False	True
510030100021	have-1	have		False	True
510030100031	put-1	put		False	True
510030100041	on-1	on		False	True
510030100051	the-1	the		False	True
510030100061	new-1	new		False	True
510030100071	self-1	self		False	True
510030100081	,-1	,		True	False
510030100091	which-1	which		False	True
510030100101	is-1	is		False	True
510030100111	being-1	being		False	True
510030100121	renewed-1	renewed		False	True
510030100131	in-1	in		False	True
510030100141	knowledge-1	knowledge		False	True
510030100151	in-2	in		False	True
510030100161	the-1	the		False	True
510030100171	image-1	image		False	True
510030100181	of-1	of		False	True
510030100191	its-1	its		False	True
510030100201	Creator-1	Creator		False	True
510030100211	.-1	.		True	False
510030110011	Here-1	Here		False	True
510030110021	there-1	there		False	True
510030110031	is-1	is		False	True
510030110041	no-1	no		False	True
510030110051	Greek-1	Greek		False	True
510030110061	or-1	or		False	True
510030110071	Jew-1	Jew		False	True
510030110081	,-1	,		True	False
510030110091	circumcised-1	circumcised		False	True
510030110101	or-2	or		False	True
510030110111	uncircumcised-1	uncircumcised		False	True
510030110121	,-2	,		True	False
510030110131	barbarian-1	barbarian		False	True
510030110141	,-3	,		True	False
510030110151	Scythian-1	Scythian		False	True
510030110161	,-4	,		True	False
510030110171	slave-1	slave		False	True
510030110181	,-5	,		True	False
510030110191	or-3	or		False	True
510030110201	free-1	free		False	True
510030110211	,-6	,		True	False
510030110221	but-1	but		False	True
510030110231	Christ-1	Christ		False	True
510030110241	is-1	is		False	True
510030110251	all-1	all		False	True
510030110261	and-1	and		False	True
510030110271	is-2	is		False	True
510030110281	in-1	in		False	True
510030110291	all-2	all		False	True
510030110301	.-1	.		True	False
510030120011	Therefore-1	Therefore		False	True
510030120021	,-1	,		True	False
510030120031	as-1	as		False	True
510030120041	the-1	the		False	True
510030120051	elect-1	elect		False	True
510030120061	of-1	of		False	True
510030120071	God-1	God		False	True
510030120081	,-2	,		True	False
510030120091	holy-1	holy		False	True
510030120101	and-1	and		False	True
